Property_Type,Property_Area,Number_of_Windows,Number_of_Doors,Furnishing,Frequency_of_Powercuts,Power_Backup,Water_Supply,Traffic_Density_Score,Crime_Rate,Dust_and_Noise,Air_Quality_Index,Neighborhood_Review,Habitability_score
2.0,398,2.0,3,2.0,0.0,1,3.0,7.46,0.0,1.0,132.0,4.74,88.99
3.0,1868,4.0,2,0.0,0.0,0,1.0,4.99,1.0,1.0,98.0,3.54,72.5
2.0,688,3.0,2,0.0,0.0,0,3.0,6.61,0.0,1.0,166.0,4.7,72.4
2.0,583,2.0,1,0.0,0.0,1,3.0,6.7,3.0,1.0,157.0,2.83,84.66
0.0,970,7.0,2,0.0,1.0,0,3.0,4.9,2.0,1.0,18.0,2.92,79.11
2.0,941,4.0,1,1.0,0.0,0,3.0,6.03,0.0,1.0,123.0,4.76,79.77
2.0,784,4.0,1,1.0,2.0,1,3.0,8.14,2.0,0.0,130.0,2.29,79.55
2.0,689,1.0,2,0.0,1.0,0,1.0,5.82,1.0,1.0,85.0,2.93,72.74
3.0,1371,2.0,3,1.0,1.0,0,2.0,6.2,0.0,1.0,121.0,3.82,74.48
0.0,1269,5.0,3,2.0,1.0,1,3.0,6.49,0.0,1.0,107.0,4.15,86.94
2.0,739,4.0,1,0.0,0.0,0,2.0,6.71,0.0,1.0,155.0,4.4,88.93
4.0,466,1.0,2,1.0,0.0,1,2.0,4.33,1.0,1.0,86.0,3.88,83.43
2.0,353,1.0,2,0.0,0.0,0,3.0,7.44,2.0,1.0,150.0,3.46,78.36
2.0,688,2.0,2,0.0,1.0,1,1.0,5.57,0.0,1.0,87.0,3.55,72.37
3.0,1994,3.0,3,0.0,0.0,1,3.0,3.8,0.0,0.0,47.0,4.93,86.21
0.0,1032,4.0,1,0.0,0.0,0,2.0,6.17,0.0,1.0,137.0,4.43,87.13
0.0,742,5.0,3,0.0,2.0,0,3.0,7.18,1.0,1.0,155.0,2.83,77.13
2.0,682,3.0,2,2.0,0.0,0,3.0,7.51,0.0,1.0,84.0,4.8,82.68
3.0,1125,3.0,1,1.0,0.0,0,3.0,8.36,2.0,2.0,125.0,3.43,36.68
2.0,712,2.0,2,0.0,2.0,1,3.0,6.99,2.0,1.0,149.0,2.21,75.32
4.0,292,1.0,2,0.0,2.0,0,1.0,6.1,1.0,1.0,122.0,2.25,34.98
4.0,213,0.0,2,2.0,0.0,0,2.0,8.34,0.0,2.0,120.0,4.37,71.79
3.0,2184,5.0,4,0.0,2.0,0,3.0,6.87,0.0,1.0,119.0,3.51,77.83
2.0,528,3.0,3,0.0,1.0,0,3.0,4.93,1.0,1.0,105.0,3.54,84.28
4.0,450,3.0,2,0.0,0.0,0,3.0,5.61,1.0,1.0,118.0,4.14,81.72
2.0,285,1.0,3,2.0,1.0,1,3.0,5.56,0.0,1.0,113.0,4.15,91.8
2.0,114,2.0,2,0.0,0.0,1,2.0,5.93,0.0,1.0,86.0,4.49,76.13
0.0,728,4.0,2,1.0,0.0,1,0.0,8.51,2.0,2.0,131.0,2.48,49.44
2.0,751,3.0,3,0.0,0.0,0,3.0,6.94,1.0,1.0,135.0,4.11,85.38
2.0,536,1.0,3,2.0,0.0,0,1.0,7.17,1.0,1.0,96.0,3.53,93.65
2.0,328,2.0,3,2.0,3.0,1,1.0,7.68,0.0,1.0,157.0,2.2,74.51
3.0,2109,3.0,1,2.0,3.0,1,3.0,4.21,1.0,1.0,88.0,2.31,78.15
2.0,682,3.0,3,2.0,1.0,0,3.0,4.4,0.0,1.0,89.0,4.19,78.53
3.0,1270,2.0,1,2.0,0.0,0,3.0,3.86,2.0,0.0,2.0,3.73,78.57
2.0,486,2.0,2,2.0,3.0,0,1.0,8.15,2.0,2.0,154.0,0.88,41.35
3.0,1326,4.0,4,0.0,1.0,1,2.0,7.6,3.0,1.0,134.0,1.91,72.22
3.0,10362,2.0,2,1.0,3.0,0,2.0,8.34,0.0,2.0,173.0,2.42,40.55
0.0,1050,5.0,3,0.0,0.0,1,1.0,5.22,1.0,1.0,90.0,3.55,72.28
0.0,454,5.0,1,1.0,0.0,1,3.0,7.46,1.0,1.0,122.0,4.13,85.9
0.0,475,5.0,3,1.0,0.0,1,3.0,6.6,1.0,1.0,157.0,4.09,78.57
4.0,485,0.0,2,0.0,0.0,0,1.0,6.76,1.0,1.0,137.0,3.48,65.43
2.0,121,4.0,2,2.0,1.0,0,2.0,7.06,1.0,1.0,124.0,3.18,90.23
3.0,1567,4.0,1,0.0,0.0,0,1.0,7.76,0.0,1.0,125.0,4.12,75.8
0.0,1254,6.0,1,2.0,1.0,1,2.0,6.62,0.0,1.0,128.0,3.81,92.33
2.0,712,3.0,3,0.0,0.0,1,3.0,6.62,1.0,1.0,113.0,4.14,81.53
2.0,202,2.0,2,0.0,0.0,0,3.0,6.88,0.0,1.0,133.0,4.74,91.05
2.0,744,4.0,1,2.0,0.0,0,3.0,6.65,0.0,1.0,87.0,4.8,84.14
3.0,1675,2.0,1,2.0,0.0,1,2.0,7.35,1.0,1.0,163.0,3.76,86.94
2.0,130,3.0,2,2.0,0.0,0,2.0,7.09,0.0,1.0,166.0,4.39,76.15
2.0,402,3.0,1,0.0,2.0,1,3.0,5.17,1.0,1.0,117.0,2.89,84.03
3.0,2129,2.0,4,1.0,0.0,0,2.0,4.34,1.0,1.0,103.0,3.86,61.83
3.0,1535,4.0,1,1.0,1.0,0,3.0,5.66,1.0,1.0,81.0,3.56,68.95
3.0,2058,2.0,4,0.0,0.0,0,3.0,6.12,0.0,1.0,145.0,4.73,78.18
2.0,710,3.0,3,0.0,0.0,0,3.0,7.5,0.0,1.0,146.0,4.72,69.2
3.0,1752,4.0,3,0.0,0.0,0,1.0,6.67,0.0,1.0,123.0,4.13,87.42
2.0,141,3.0,3,1.0,0.0,1,0.0,6.98,0.0,1.0,120.0,3.82,83.56
1.0,2264,8.0,4,1.0,1.0,0,3.0,5.79,0.0,1.0,93.0,4.17,80.07
2.0,315,2.0,2,0.0,1.0,0,2.0,3.06,0.0,0.0,16.0,4.04,78.26
1.0,2154,9.0,3,0.0,0.0,0,3.0,7.79,0.0,1.0,84.0,4.8,78.16
2.0,840,4.0,3,0.0,0.0,1,3.0,5.49,2.0,1.0,108.0,3.53,74.61
3.0,2050,3.0,1,2.0,1.0,1,2.0,5.24,1.0,1.0,104.0,3.22,88.61
3.0,2281,2.0,3,0.0,0.0,0,3.0,7.54,2.0,1.0,128.0,3.49,71.79
3.0,1181,3.0,4,0.0,0.0,0,1.0,5.86,2.0,1.0,90.0,2.92,70.02
4.0,262,3.0,2,2.0,1.0,0,1.0,7.07,0.0,1.0,128.0,3.49,86.06
1.0,3736,7.0,4,1.0,2.0,0,3.0,4.68,0.0,1.0,104.0,3.54,69.28
1.0,3973,8.0,3,1.0,0.0,0,3.0,7.39,1.0,1.0,87.0,4.17,85.27
3.0,1305,4.0,3,2.0,1.0,0,1.0,6.7,0.0,1.0,153.0,3.46,76.11
1.0,2478,9.0,4,0.0,0.0,0,1.0,5.8,1.0,1.0,87.0,3.55,83.73
2.0,522,2.0,1,0.0,0.0,0,2.0,7.42,0.0,1.0,112.0,4.45,86.84
3.0,1277,2.0,2,0.0,0.0,1,3.0,5.0,1.0,1.0,104.0,4.16,82.65
2.0,379,3.0,2,0.0,2.0,0,3.0,4.29,0.0,1.0,104.0,3.54,71.7
1.0,3537,10.0,5,0.0,0.0,0,0.0,4.25,2.0,1.0,110.0,2.59,78.61
2.0,372,3.0,1,0.0,0.0,1,2.0,6.51,0.0,1.0,81.0,4.5,80.39
4.0,309,2.0,1,0.0,2.0,0,1.0,5.78,1.0,1.0,99.0,2.28,46.96
2.0,291,4.0,1,1.0,3.0,0,3.0,5.49,2.0,1.0,98.0,1.66,20.23
3.0,1335,4.0,1,1.0,1.0,0,0.0,8.03,2.0,2.0,174.0,1.8,30.33
0.0,427,5.0,2,2.0,0.0,0,1.0,8.7,1.0,2.0,195.0,3.34,87.86
2.0,512,3.0,2,0.0,0.0,1,3.0,5.69,1.0,1.0,114.0,4.15,78.96
2.0,489,4.0,1,0.0,0.0,0,1.0,5.67,0.0,1.0,84.0,4.18,86.75
2.0,877,1.0,3,0.0,0.0,1,1.0,7.35,0.0,1.0,156.0,4.08,82.98
2.0,500,1.0,2,0.0,0.0,0,3.0,4.46,1.0,1.0,90.0,4.18,75.98
0.0,1226,6.0,3,0.0,0.0,0,3.0,7.76,3.0,1.0,149.0,2.83,61.66
3.0,1245,5.0,3,0.0,0.0,0,3.0,7.27,0.0,1.0,151.0,4.72,72.81
0.0,538,5.0,1,0.0,2.0,0,2.0,7.5,0.0,1.0,143.0,3.16,78.05
2.0,206,3.0,2,1.0,0.0,0,3.0,7.7,0.0,1.0,129.0,4.74,65.81
0.0,1013,5.0,1,0.0,0.0,0,0.0,6.87,3.0,1.0,137.0,1.91,45.08
3.0,2117,3.0,1,0.0,1.0,0,2.0,5.93,0.0,1.0,106.0,3.84,78.78
0.0,874,5.0,2,1.0,2.0,0,3.0,6.48,1.0,1.0,133.0,2.86,47.26
0.0,1183,5.0,3,2.0,1.0,0,3.0,6.03,0.0,1.0,104.0,4.16,80.8
3.0,1687,4.0,4,1.0,0.0,0,3.0,8.12,0.0,2.0,159.0,4.64,82.7
1.0,3571,7.0,6,2.0,0.0,0,2.0,7.56,0.0,1.0,107.0,4.46,89.59
2.0,462,1.0,1,0.0,1.0,0,3.0,4.75,1.0,1.0,845.0,3.55,67.02
3.0,1669,3.0,2,0.0,0.0,0,3.0,6.91,0.0,1.0,117.0,4.76,78.0
0.0,1133,4.0,3,2.0,1.0,0,2.0,7.12,3.0,1.0,104.0,1.95,78.61
0.0,672,7.0,2,0.0,0.0,1,2.0,5.09,1.0,1.0,88.0,3.87,75.28
3.0,1965,2.0,4,0.0,0.0,1,3.0,6.6,0.0,1.0,145.0,4.73,93.85
3.0,1680,4.0,3,0.0,1.0,0,3.0,8.28,0.0,2.0,182.0,3.98,78.47
3.0,1511,4.0,1,0.0,0.0,0,1.0,7.67,2.0,1.0,144.0,2.84,74.4
2.0,134,1.0,2,2.0,0.0,0,2.0,7.23,1.0,1.0,158.0,3.77,74.66
0.0,730,7.0,3,0.0,1.0,0,1.0,6.95,3.0,1.0,164.0,1.57,38.31
1.0,2450,7.0,3,0.0,0.0,0,2.0,7.29,2.0,1.0,141.0,3.16,71.86
2.0,743,2.0,3,1.0,1.0,0,1.0,4.1,0.0,1.0,85.0,3.57,72.13
2.0,713,2.0,3,1.0,1.0,0,3.0,6.53,0.0,1.0,109.0,4.15,77.33
3.0,1152,2.0,1,0.0,0.0,0,2.0,7.62,1.0,1.0,105.0,3.83,76.22
0.0,627,7.0,3,0.0,0.0,0,3.0,4.48,1.0,1.0,94.0,4.18,78.38
2.0,190,2.0,2,0.0,0.0,0,2.0,6.54,0.0,1.0,114.0,4.46,90.82
2.0,130,4.0,2,0.0,0.0,1,2.0,8.26,1.0,2.0,163.0,3.69,73.98
4.0,203,0.0,1,2.0,0.0,0,2.0,6.06,0.0,1.0,132.0,4.44,74.35
4.0,445,2.0,2,0.0,0.0,0,3.0,6.29,3.0,1.0,100.0,2.91,67.55
3.0,1131,4.0,2,0.0,0.0,0,0.0,6.44,2.0,1.0,151.0,2.53,68.28
3.0,2168,4.0,1,0.0,1.0,1,3.0,5.46,2.0,1.0,82.0,2.93,72.65
0.0,1077,6.0,1,1.0,0.0,1,3.0,5.13,1.0,1.0,116.0,4.15,80.94
2.0,8998,3.0,2,0.0,0.0,0,3.0,7.75,2.0,1.0,104.0,3.52,69.19
2.0,329,4.0,1,0.0,0.0,1,2.0,7.11,0.0,1.0,161.0,4.39,79.04
4.0,399,3.0,1,1.0,1.0,0,3.0,7.01,0.0,1.0,105.0,4.15,77.29
3.0,2245,3.0,1,1.0,0.0,0,3.0,7.02,2.0,1.0,102.0,3.53,55.81
2.0,585,1.0,2,0.0,0.0,0,2.0,4.68,0.0,1.0,87.0,4.5,87.77
3.0,2137,3.0,2,1.0,0.0,0,1.0,8.18,1.0,2.0,187.0,3.35,31.23
2.0,236,2.0,2,1.0,1.0,0,3.0,6.53,0.0,1.0,145.0,4.1,76.6
2.0,480,1.0,3,0.0,0.0,0,2.0,5.95,1.0,1.0,99.0,3.85,69.63
0.0,968,5.0,2,0.0,0.0,0,3.0,6.83,0.0,1.0,155.0,4.72,76.27
3.0,1463,4.0,1,0.0,1.0,1,3.0,5.53,1.0,1.0,106.0,3.53,80.54
4.0,497,2.0,1,0.0,1.0,0,2.0,4.97,1.0,1.0,87.0,3.24,80.9
0.0,1266,7.0,1,0.0,0.0,0,3.0,5.45,1.0,1.0,92.0,4.18,88.41
3.0,1635,2.0,3,1.0,0.0,1,2.0,6.33,0.0,1.0,114.0,4.46,71.91
3.0,1761,2.0,1,0.0,1.0,0,0.0,4.79,2.0,1.0,111.0,1.96,46.48
1.0,1879,10.0,4,1.0,0.0,1,1.0,6.11,1.0,1.0,155.0,3.47,81.4
3.0,1232,4.0,4,0.0,0.0,1,2.0,4.52,2.0,1.0,81.0,3.25,71.1
2.0,510,2.0,1,1.0,0.0,0,0.0,6.26,0.0,1.0,135.0,3.8,62.54
0.0,516,7.0,1,2.0,3.0,1,1.0,7.16,0.0,1.0,119.0,2.25,74.77
1.0,2606,12.0,2,0.0,0.0,0,2.0,5.36,1.0,1.0,85.0,3.87,80.21
0.0,749,4.0,3,1.0,1.0,0,3.0,6.16,0.0,1.0,132.0,4.12,81.55
4.0,386,0.0,1,0.0,0.0,0,3.0,7.57,2.0,1.0,121.0,3.5,66.05
3.0,1411,5.0,4,2.0,0.0,0,2.0,7.44,1.0,1.0,127.0,3.81,72.69
1.0,4095,12.0,6,0.0,0.0,0,1.0,5.9,2.0,1.0,85.0,2.93,78.08
4.0,498,1.0,1,0.0,0.0,0,3.0,6.77,0.0,0.0,103.0,4.84,77.55
3.0,1479,3.0,1,1.0,1.0,1,2.0,4.2,1.0,1.0,100.0,3.23,78.34
3.0,1164,2.0,4,0.0,1.0,0,2.0,6.64,1.0,1.0,111.0,3.2,77.79
2.0,564,1.0,2,0.0,1.0,0,3.0,5.58,0.0,1.0,107.0,4.16,85.56
3.0,1280,5.0,2,2.0,0.0,0,2.0,4.52,1.0,1.0,113.0,3.84,73.7
3.0,2232,2.0,1,0.0,0.0,1,3.0,4.15,0.0,1.0,110.0,4.79,90.42
0.0,1016,4.0,2,0.0,0.0,1,1.0,7.92,0.0,1.0,159.0,4.08,80.92
0.0,736,4.0,2,0.0,2.0,0,1.0,6.13,3.0,1.0,111.0,1.01,30.86
0.0,1193,6.0,3,0.0,0.0,0,2.0,5.14,0.0,1.0,94.0,4.49,69.02
1.0,3956,7.0,4,2.0,0.0,0,3.0,6.98,3.0,2.0,86.0,2.86,82.95
2.0,566,2.0,2,0.0,0.0,0,2.0,6.9,0.0,1.0,152.0,4.41,79.52
2.0,329,3.0,2,0.0,0.0,1,2.0,4.81,1.0,1.0,116.0,3.84,73.51
0.0,685,6.0,3,1.0,1.0,0,2.0,7.24,0.0,1.0,157.0,3.77,73.88
1.0,3834,5.0,3,2.0,1.0,0,2.0,6.22,0.0,1.0,94.0,3.86,81.79
1.0,2847,13.0,5,0.0,1.0,0,3.0,6.5,0.0,0.0,125.0,4.19,80.98
2.0,295,1.0,1,0.0,0.0,0,1.0,7.02,0.0,1.0,129.0,4.12,76.85
2.0,206,2.0,3,0.0,0.0,0,1.0,6.87,0.0,1.0,141.0,4.11,72.54
2.0,492,3.0,3,1.0,1.0,0,0.0,6.75,0.0,1.0,100.0,3.22,37.17
3.0,1543,2.0,4,0.0,1.0,0,2.0,6.96,0.0,1.0,100.0,3.84,75.53
3.0,1785,3.0,4,0.0,0.0,1,2.0,6.16,0.0,1.0,111.0,4.46,85.7
3.0,1230,4.0,2,0.0,1.0,1,2.0,5.35,0.0,1.0,120.0,3.83,81.76
2.0,965,1.0,3,0.0,0.0,0,3.0,5.56,1.0,1.0,100.0,4.17,91.76
3.0,1705,3.0,4,2.0,0.0,0,0.0,7.64,1.0,1.0,163.0,3.13,92.59
3.0,1754,2.0,2,0.0,2.0,0,3.0,8.33,2.0,2.0,153.0,2.14,47.4
2.0,826,3.0,2,0.0,1.0,0,3.0,6.72,0.0,1.0,97.0,4.16,83.86
2.0,752,1.0,3,2.0,1.0,0,3.0,5.11,0.0,1.0,97.0,4.17,81.91
3.0,1816,4.0,3,0.0,0.0,0,3.0,8.54,1.0,2.0,126.0,4.05,71.86
2.0,248,2.0,1,0.0,0.0,1,3.0,7.28,3.0,1.0,102.0,2.9,71.93
0.0,519,4.0,3,1.0,0.0,0,3.0,5.95,1.0,1.0,95.0,4.17,69.33
3.0,1181,4.0,3,0.0,0.0,0,3.0,4.79,2.0,1.0,82.0,3.57,73.31
3.0,2184,3.0,1,0.0,0.0,0,2.0,7.15,1.0,1.0,103.0,3.84,88.13
2.0,17208,2.0,1,1.0,0.0,0,3.0,6.48,1.0,1.0,145.0,4.1,68.96
3.0,1854,5.0,1,0.0,0.0,1,3.0,7.32,0.0,1.0,119.0,4.76,88.75
3.0,1438,5.0,3,0.0,0.0,0,3.0,7.14,0.0,1.0,164.0,4.7,71.5
2.0,442,2.0,1,0.0,0.0,0,3.0,7.59,0.0,1.0,111.0,4.77,71.22
0.0,1253,6.0,3,0.0,0.0,0,3.0,8.62,0.0,2.0,163.0,4.63,77.5
3.0,2198,3.0,3,0.0,0.0,0,2.0,6.42,0.0,1.0,80.0,4.5,76.34
3.0,1497,3.0,2,0.0,0.0,0,3.0,5.11,0.0,1.0,81.0,4.82,74.73
3.0,1803,3.0,2,1.0,0.0,0,3.0,6.58,0.0,1.0,149.0,4.73,76.28
3.0,1933,4.0,1,1.0,1.0,0,3.0,5.03,1.0,1.0,118.0,3.52,60.54
2.0,913,2.0,1,2.0,0.0,0,3.0,8.17,0.0,2.0,172.0,4.62,79.49
2.0,654,2.0,3,1.0,0.0,0,2.0,7.06,0.0,1.0,110.0,4.46,76.16
0.0,1097,5.0,3,0.0,0.0,0,3.0,7.22,2.0,1.0,165.0,3.45,77.39
3.0,1969,5.0,1,1.0,0.0,0,1.0,6.82,0.0,1.0,145.0,4.1,66.12
3.0,2138,2.0,3,0.0,1.0,0,3.0,7.59,1.0,1.0,140.0,3.47,83.25
2.0,953,1.0,1,2.0,0.0,1,2.0,7.56,0.0,1.0,136.0,4.42,87.28
0.0,1068,4.0,3,0.0,1.0,0,3.0,7.31,0.0,1.0,156.0,4.08,83.35
3.0,5269,2.0,1,1.0,0.0,0,3.0,4.75,1.0,1.0,116.0,4.15,79.91
2.0,130,4.0,2,2.0,0.0,0,2.0,6.19,3.0,1.0,160.0,2.52,74.78
0.0,920,6.0,3,2.0,1.0,0,3.0,3.93,0.0,0.0,73.0,4.27,85.66
4.0,208,2.0,2,1.0,0.0,0,3.0,7.24,3.0,1.0,139.0,2.85,36.3
2.0,273,1.0,3,1.0,0.0,0,3.0,6.06,0.0,1.0,125.0,4.76,72.63
1.0,3445,6.0,2,2.0,1.0,0,3.0,6.78,0.0,1.0,136.0,4.11,82.55
3.0,2119,2.0,1,2.0,1.0,0,3.0,6.85,1.0,1.0,92.0,3.54,73.34
3.0,1966,3.0,4,2.0,1.0,0,0.0,6.49,1.0,1.0,132.0,2.55,71.16
4.0,267,3.0,2,0.0,0.0,0,1.0,6.63,0.0,1.0,97.0,4.16,75.14
2.0,757,2.0,1,0.0,0.0,0,3.0,7.19,0.0,1.0,132.0,4.74,69.3
1.0,2906,6.0,5,0.0,0.0,0,1.0,6.83,0.0,1.0,144.0,4.1,90.54
0.0,665,6.0,2,1.0,1.0,0,3.0,7.27,0.0,1.0,130.0,4.12,62.7
3.0,15938,4.0,3,2.0,1.0,0,3.0,6.41,1.0,1.0,134.0,3.49,74.68
1.0,2437,6.0,3,0.0,1.0,0,1.0,7.13,0.0,1.0,119.0,3.5,87.25
3.0,2111,5.0,1,0.0,3.0,1,2.0,6.4,0.0,1.0,135.0,2.55,71.8
2.0,150,4.0,1,0.0,0.0,0,3.0,6.29,2.0,1.0,108.0,3.52,72.03
3.0,1769,2.0,2,1.0,0.0,0,2.0,7.71,1.0,1.0,432.0,3.85,70.23
2.0,393,3.0,1,0.0,0.0,0,3.0,7.97,1.0,1.0,84.0,4.17,73.11
2.0,291,2.0,2,0.0,0.0,0,3.0,8.11,0.0,2.0,154.0,4.65,85.88
2.0,252,1.0,3,2.0,1.0,0,3.0,7.49,0.0,1.0,126.0,4.12,74.47
3.0,2185,2.0,2,0.0,0.0,1,3.0,7.88,0.0,1.0,149.0,4.72,86.51
2.0,811,3.0,3,0.0,0.0,1,3.0,7.01,0.0,1.0,163.0,4.7,87.38
2.0,356,2.0,1,1.0,0.0,0,3.0,5.96,0.0,1.0,98.0,4.79,70.89
3.0,1908,3.0,2,2.0,2.0,0,2.0,6.61,0.0,1.0,148.0,3.16,73.29
0.0,1005,6.0,2,0.0,0.0,0,3.0,4.14,1.0,1.0,100.0,4.17,80.75
0.0,697,7.0,1,0.0,1.0,0,0.0,5.84,1.0,1.0,106.0,2.59,61.77
3.0,1361,5.0,1,1.0,3.0,0,2.0,4.33,0.0,1.0,100.0,2.6,40.13
3.0,1828,4.0,4,2.0,0.0,0,3.0,4.11,1.0,1.0,112.0,4.16,78.71
2.0,857,3.0,3,0.0,0.0,0,3.0,8.33,0.0,2.0,124.0,4.68,79.69
3.0,1789,2.0,1,0.0,0.0,0,2.0,7.08,1.0,1.0,163.0,3.76,79.85
3.0,1774,2.0,2,2.0,1.0,1,3.0,5.58,1.0,1.0,81.0,3.56,92.87
4.0,358,2.0,1,2.0,0.0,0,2.0,6.76,0.0,1.0,111.0,4.46,77.53
3.0,1848,4.0,1,0.0,0.0,0,2.0,6.9,0.0,1.0,108.0,4.46,68.77
2.0,232,3.0,2,2.0,0.0,0,2.0,6.39,3.0,1.0,99.0,2.59,77.26
3.0,1439,5.0,4,0.0,1.0,0,1.0,2.5,1.0,0.0,6.0,3.11,74.7
2.0,658,3.0,1,0.0,1.0,1,3.0,7.77,0.0,1.0,155.0,4.08,85.27
2.0,858,2.0,1,0.0,0.0,0,2.0,5.06,2.0,1.0,105.0,3.22,71.13
2.0,223,3.0,3,1.0,1.0,0,0.0,8.17,2.0,2.0,155.0,1.82,14.56
2.0,613,3.0,1,0.0,0.0,0,3.0,4.52,0.0,1.0,94.0,4.81,69.83
2.0,253,4.0,1,2.0,1.0,0,2.0,6.08,1.0,1.0,1023.0,3.21,80.02
2.0,479,3.0,3,1.0,0.0,1,3.0,7.02,0.0,1.0,149.0,4.72,75.71
3.0,1427,3.0,1,0.0,0.0,0,3.0,5.07,1.0,1.0,84.0,4.19,83.94
2.0,690,3.0,2,0.0,0.0,1,3.0,5.27,1.0,1.0,120.0,4.14,79.14
4.0,332,2.0,1,0.0,0.0,0,3.0,6.31,0.0,1.0,81.0,4.81,72.55
1.0,2085,15.0,3,0.0,0.0,0,3.0,6.22,0.0,1.0,87.0,4.81,79.08
3.0,1990,2.0,1,0.0,1.0,0,1.0,7.1,2.0,1.0,143.0,2.22,53.66
3.0,1262,3.0,2,0.0,0.0,0,0.0,6.48,0.0,1.0,151.0,3.78,77.89
0.0,872,7.0,3,0.0,0.0,0,3.0,7.75,2.0,1.0,96.0,3.53,82.19
2.0,657,3.0,1,0.0,0.0,0,2.0,6.26,0.0,1.0,104.0,4.47,90.81
2.0,355,2.0,1,1.0,0.0,0,2.0,6.37,2.0,1.0,153.0,3.15,43.45
3.0,1594,5.0,1,0.0,0.0,1,2.0,7.67,1.0,1.0,160.0,3.76,77.32
3.0,2271,5.0,1,2.0,0.0,0,3.0,5.31,1.0,1.0,102.0,4.16,79.6
3.0,1847,4.0,3,0.0,0.0,0,1.0,5.6,1.0,0.0,108.0,3.59,85.87
2.0,567,3.0,2,1.0,1.0,0,2.0,6.4,0.0,1.0,115.0,3.83,60.81
3.0,1370,5.0,4,0.0,3.0,0,3.0,7.22,0.0,1.0,154.0,2.83,71.78
2.0,470,1.0,1,0.0,1.0,0,3.0,7.35,0.0,1.0,99.0,4.16,78.89
0.0,1101,5.0,3,0.0,0.0,0,3.0,7.74,2.0,1.0,126.0,3.49,78.63
2.0,588,4.0,3,1.0,0.0,1,3.0,3.62,0.0,0.0,67.0,4.91,83.4
3.0,2268,3.0,1,0.0,0.0,1,3.0,7.19,0.0,1.0,129.0,4.75,93.64
3.0,1991,3.0,3,0.0,1.0,0,1.0,6.58,3.0,1.0,104.0,1.64,43.99
3.0,2266,2.0,3,2.0,1.0,0,0.0,5.64,1.0,1.0,103.0,2.59,72.66
2.0,792,4.0,1,1.0,0.0,0,3.0,6.1,0.0,1.0,162.0,4.71,85.85
2.0,467,4.0,1,1.0,0.0,1,3.0,6.23,2.0,1.0,121.0,3.51,71.7
2.0,646,3.0,1,1.0,0.0,0,3.0,5.55,2.0,1.0,112.0,3.52,38.31
0.0,761,4.0,3,2.0,1.0,0,1.0,6.58,3.0,1.0,119.0,1.62,72.34
4.0,11204,0.0,2,0.0,0.0,0,3.0,7.87,1.0,1.0,139.0,4.1,73.59
0.0,702,7.0,3,1.0,0.0,0,3.0,7.58,0.0,1.0,80.0,4.81,70.9
2.0,307,2.0,1,1.0,0.0,0,2.0,6.9,0.0,1.0,158.0,4.4,70.64
3.0,1949,5.0,3,0.0,2.0,0,2.0,4.46,1.0,1.0,108.0,2.59,76.51
4.0,410,1.0,1,0.0,3.0,0,2.0,6.83,0.0,1.0,120.0,2.56,66.25
3.0,2250,5.0,4,0.0,0.0,0,1.0,6.9,0.0,1.0,112.0,4.14,89.43
3.0,1826,5.0,3,0.0,0.0,0,1.0,7.64,3.0,1.0,169.0,2.18,34.3
2.0,322,1.0,2,1.0,0.0,0,3.0,5.81,2.0,1.0,103.0,3.53,34.92
3.0,2130,2.0,4,0.0,0.0,0,2.0,6.14,0.0,1.0,142.0,4.42,68.96
2.0,668,2.0,1,1.0,0.0,0,3.0,7.54,0.0,1.0,155.0,4.71,68.93
1.0,2678,8.0,6,2.0,1.0,1,1.0,6.65,0.0,0.0,126.0,3.56,88.43
3.0,1178,5.0,1,2.0,0.0,0,1.0,6.89,3.0,0.0,89.0,2.35,72.36
2.0,235,2.0,3,0.0,1.0,0,3.0,7.32,0.0,1.0,89.0,4.17,89.07
4.0,475,0.0,2,1.0,0.0,0,2.0,6.98,1.0,1.0,123.0,3.81,54.36
3.0,1157,2.0,3,1.0,1.0,1,1.0,3.79,1.0,0.0,1.0,3.11,72.68
2.0,233,4.0,1,0.0,1.0,0,2.0,6.47,0.0,2.0,156.0,3.71,79.84
2.0,910,3.0,2,0.0,0.0,0,3.0,6.64,2.0,1.0,120.0,3.51,67.11
2.0,115,2.0,1,2.0,0.0,0,3.0,6.17,0.0,1.0,134.0,4.75,81.12
2.0,455,3.0,3,2.0,2.0,1,3.0,5.02,2.0,1.0,90.0,2.3,75.76
2.0,542,4.0,3,1.0,0.0,0,0.0,8.0,3.0,2.0,171.0,1.8,18.84
0.0,1123,7.0,3,0.0,0.0,0,2.0,7.21,1.0,1.0,114.0,3.82,86.2
3.0,2217,3.0,4,1.0,2.0,0,3.0,6.58,1.0,1.0,90.0,2.92,60.05
1.0,2795,14.0,2,2.0,0.0,0,3.0,6.08,1.0,1.0,82.0,4.18,84.49
1.0,2920,14.0,5,0.0,1.0,0,1.0,4.49,1.0,1.0,107.0,2.91,78.49
3.0,1771,5.0,3,1.0,0.0,1,3.0,5.83,1.0,1.0,85.0,4.18,70.41
2.0,530,2.0,3,0.0,1.0,0,1.0,2.24,1.0,0.0,42.0,3.07,80.27
1.0,2671,13.0,3,0.0,0.0,0,3.0,6.86,0.0,1.0,138.0,4.74,76.53
